Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 273, 19, 19, GPS, 100, 0, 0, 606, 0.8441
UCT MCTS, 274, 18, 18, Music, 100, 0, 0, 707, 0.8364
UCT MCTS, 275, 18, 18, ScreenSize, 100, 0, 0, 808, 0.8336
UCT MCTS, 276, 20, 20, Radio, 100, 0, 0, 909, 0.7895
UCT MCTS, 277, 19, 19, CallManager, 100, 0, 0, 1010, 0.7535
UCT MCTS, 278, 18, 18, Resolution8MP, 100, 0, 0, 1111, 0.7147
UCT MCTS, 279, 16, 16, TVDigital, 100, 0, 0, 1212, 0.6934
UCT MCTS, 280, 15, 15, Calendar, 100, 0, 0, 1313, 0.6949
UCT MCTS, 281, 14, 14, Video, 100, 0, 0, 1414, 0.671
UCT MCTS, 282, 13, 13, MusicPlayer, 100, 0, 0, 1515, 0.7298
UCT MCTS, 283, 12, 12, WindowsMobile, 100, 0, 0, 1616, 0.8812
UCT MCTS, 284, 8, 8, Screen3, 100, 0, 0, 1717, 0.9798
UCT MCTS, 285, 5, 5, Photo, 100, 0, 0, 1818, 0.9707
UCT MCTS, 286, 4, 4, Speakerphone, 100, 0, 0, 1919, 0.9883
UCT MCTS, 287, 3, 3, Language, 100, 0, 0, 2020, 0.9212
UCT MCTS, 288, 5, 5, English, 100, 0, 0, 2121, 0.8748
UCT MCTS, 289, 4, 4, Portuguese, 100, 0, 0, 2222, 0.9367
UCT MCTS, 290, 3, 3, Connectivity, 100, 0, 0, 2323, 0.9306
UCT MCTS, 291, 4, 4, WiFi, 100, 0, 0, 2424, 0.9275
UCT MCTS, 292, 6, 6, Youtube, 100, 0, 0, 2525, 0.9395
UCT MCTS, 293, 5, 5, MediaManagement, 100, 0, 0, 2626, 0.9931
UCT MCTS, 294, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9016
UCT MCTS, 295, 14, 14, OS, 100, 0, 0, 202, 0.8952
UCT MCTS, 296, 17, 17, TouchScreen, 100, 0, 0, 303, 0.8828
UCT MCTS, 297, 16, 16, Symbia, 100, 0, 0, 404, 0.8494
UCT MCTS, 298, 12, 12, MediaSelection, 100, 0, 0, 505, 0.8316
UCT MCTS, 299, 14, 14, Speakerphone, 100, 0, 0, 606, 0.7753
UCT MCTS, 300, 13, 13, TVDigital, 100, 0, 0, 707, 0.8195
UCT MCTS, 301, 12, 12, ScreenSize, 100, 0, 0, 808, 0.7936
UCT MCTS, 302, 14, 14, Music, 100, 0, 0, 909, 0.8025
UCT MCTS, 303, 14, 14, MusicPlayer, 100, 0, 0, 1010, 0.7939
UCT MCTS, 304, 13, 13, Screen2, 100, 0, 0, 1111, 0.7874
UCT MCTS, 305, 10, 10, Photo, 100, 0, 0, 1212, 0.8817
UCT MCTS, 306, 9, 9, CallManager, 100, 0, 0, 1313, 0.9243
UCT MCTS, 307, 8, 8, Radio, 100, 0, 0, 1414, 0.8865
UCT MCTS, 308, 7, 7, Language, 100, 0, 0, 1515, 0.8474
UCT MCTS, 309, 9, 9, Spanish, 100, 0, 0, 1616, 0.8644
UCT MCTS, 310, 8, 8, Calendar, 100, 0, 0, 1717, 0.7774
UCT MCTS, 311, 7, 7, MediaManagement, 100, 0, 0, 1818, 0.6996
UCT MCTS, 312, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9059
UCT MCTS, 313, 14, 14, Calendar, 100, 0, 0, 202, 0.9099
UCT MCTS, 314, 13, 13, Connectivity, 100, 0, 0, 303, 0.8952
UCT MCTS, 315, 14, 14, MediaSelection, 100, 0, 0, 404, 0.9009
UCT MCTS, 316, 16, 16, OS, 100, 0, 0, 505, 0.8931
UCT MCTS, 317, 19, 19, CallManager, 100, 0, 0, 606, 0.883
UCT MCTS, 318, 18, 18, iOS, 100, 0, 0, 707, 0.8317
UCT MCTS, 319, 14, 14, Radio, 100, 0, 0, 808, 0.8344
UCT MCTS, 320, 13, 13, ScreenSize, 100, 0, 0, 909, 0.7777
UCT MCTS, 321, 15, 15, Video, 100, 0, 0, 1010, 0.7661
UCT MCTS, 322, 14, 14, Language, 100, 0, 0, 1111, 0.7345
UCT MCTS, 323, 16, 16, Screen3, 100, 0, 0, 1212, 0.7136
UCT MCTS, 324, 13, 13, Speakerphone, 100, 0, 0, 1313, 0.7539
UCT MCTS, 325, 12, 12, TVDigital, 100, 0, 0, 1414, 0.7527
UCT MCTS, 326, 11, 11, Bluetooth, 100, 0, 0, 1515, 0.7677
UCT MCTS, 327, 10, 10, MediaManagement, 100, 0, 0, 1616, 0.7515
UCT MCTS, 328, 12, 12, Spanish, 100, 0, 0, 1717, 0.6789
UCT MCTS, 329, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.8778
UCT MCTS, 330, 14, 14, OS, 100, 0, 0, 202, 0.875
UCT MCTS, 331, 17, 17, TVDigital, 100, 0, 0, 303, 0.8783
