Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 302, 13, 13, M_780, 100, 0, 0, 1111, 0.5809
UCT MCTS, 303, 10, 10, DE, 100, 0, 0, 1212, 0.4534
UCT MCTS, 304, 8, 8, Handy, 100, 0, 0, 1313, 0.4602
UCT MCTS, 305, 1, 1, TankWar, 100, 0, 0, 101, 0.611
UCT MCTS, 306, 9, 9, AI, 100, 0, 0, 202, 0.5874
UCT MCTS, 307, 10, 10, Hard, 100, 0, 0, 303, 0.5408
UCT MCTS, 308, 8, 8, Platform, 100, 0, 0, 404, 0.3919
UCT MCTS, 309, 9, 9, Language, 100, 0, 0, 505, 0.4243
UCT MCTS, 310, 10, 10, EN, 100, 0, 0, 606, 0.4695
UCT MCTS, 311, 8, 8, GUI, 100, 0, 0, 707, 0.495
UCT MCTS, 312, 9, 9, Tanks, 100, 0, 0, 808, 0.4893
UCT MCTS, 313, 11, 11, Map, 100, 0, 0, 909, 0.5162
UCT MCTS, 314, 13, 13, M_240, 100, 0, 0, 1010, 0.4857
UCT MCTS, 315, 10, 10, PC, 100, 0, 0, 1111, 0.47
UCT MCTS, 316, 8, 8, USA_M1Abrams, 100, 0, 0, 1212, 0.4787
UCT MCTS, 317, 1, 1, TankWar, 100, 0, 0, 101, 0.6308
UCT MCTS, 318, 9, 9, Tanks, 100, 0, 0, 202, 0.59
UCT MCTS, 319, 11, 11, Platform, 100, 0, 0, 303, 0.5759
UCT MCTS, 320, 12, 12, Handy, 100, 0, 0, 404, 0.5739
UCT MCTS, 321, 10, 10, explodieren, 100, 0, 0, 505, 0.5156
UCT MCTS, 322, 9, 9, Germany_Leopard, 100, 0, 0, 606, 0.4745
UCT MCTS, 323, 8, 8, AI, 100, 0, 0, 707, 0.5248
UCT MCTS, 324, 9, 9, Language, 100, 0, 0, 808, 0.5381
UCT MCTS, 325, 10, 10, GUI, 100, 0, 0, 909, 0.5492
UCT MCTS, 326, 11, 11, Map, 100, 0, 0, 1010, 0.5628
UCT MCTS, 327, 13, 13, Hard, 100, 0, 0, 1111, 0.5464
UCT MCTS, 328, 11, 11, DE, 100, 0, 0, 1212, 0.5274
UCT MCTS, 329, 9, 9, Image, 100, 0, 0, 1313, 0.4774
UCT MCTS, 330, 11, 11, M_600, 100, 0, 0, 1414, 0.4434
UCT MCTS, 331, 1, 1, TankWar, 100, 0, 0, 101, 0.6233
UCT MCTS, 332, 9, 9, Language, 100, 0, 0, 202, 0.5826
UCT MCTS, 333, 10, 10, GUI, 100, 0, 0, 303, 0.5237
UCT MCTS, 334, 11, 11, AI, 100, 0, 0, 404, 0.4661
